,date,link,username,tweet,like,retweet,reply,qrt
20,2022-04-26 13:39:26+00:00,https://twitter.com/GilangAlghfr/status/1518947865212907522,GilangAlghfr,"[ VISUALISASI DATA MICROSOFT BI ]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor, saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/XTJJzrynQ5",2,0,1,0
21,2022-04-26 07:40:51+00:00,https://twitter.com/GilangAlghfr/status/1518857625336975360,GilangAlghfr,"[ BUILD RECCURING FLOWS]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor, saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/IhPUlbaokJ",0,0,1,0
22,2022-04-26 07:31:04+00:00,https://twitter.com/GilangAlghfr/status/1518855164836597760,GilangAlghfr,"[ MICROSOFT BI ]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor, saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/WxUhObizpM",0,0,1,0
23,2022-04-26 07:22:09+00:00,https://twitter.com/GilangAlghfr/status/1518852921118834689,GilangAlghfr,"[ POWER PLATFORM FUNDAMENTALS ]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor, saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/iZ94Z3P4dN",0,0,1,0
24,2022-04-26 06:54:25+00:00,https://twitter.com/GilangAlghfr/status/1518845940492533760,GilangAlghfr,"[ MICROSOFT POWER APPS ]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor, saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/qpQfAfED16",0,0,0,0
25,2022-04-26 06:47:19+00:00,https://twitter.com/GilangAlghfr/status/1518844152884391937,GilangAlghfr,"[ MICROSOFT POWER PLATFORM &amp; DATAVERSE ]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor, saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/sAXurxiAWv",0,0,1,0
26,2022-04-26 06:41:35+00:00,https://twitter.com/GilangAlghfr/status/1518842709829894149,GilangAlghfr,"[ INTRODUCTION POWER AUTOMATE ]
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor saat ini saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/AUZdwkiLFZ",0,15,0,0
27,2022-04-26 06:41:23+00:00,https://twitter.com/yorozouya/status/1518842660634918913,yorozouya,@JapanMerchFess Masih msib nder yang di tweet ke-1,0,0,0,0
28,2022-04-26 06:17:55+00:00,https://twitter.com/GilangAlghfr/status/1518836755264602112,GilangAlghfr,"[ POWER AGRNT VIRTUAL ] 
BOT ONLINE
.
Perkenalkan nama saya Gilang Arya Alghifari dari Kelas Falkor saat ini saya sedang mengikuti kegiatan Studi Independen pada program MSIB Kampus Merdeka Batch 2 di Mitra Mari Belajar dengan Posisi ""Information Worker"".
#maribelajar #Microsoft https://t.co/yCuV3XnWS4",0,0,1,0
29,2022-04-26 03:17:32+00:00,https://twitter.com/boatconsulting/status/1518791357749293056,boatconsulting,MSIB: Newly published technical standard addresses LED radio interference to maritime VHF radio and AIS https://t.co/fgk3ziEBjB,0,0,0,0
30,2022-04-26 02:49:03+00:00,https://twitter.com/collegemenfess/status/1518784192750170112,collegemenfess,"[cm] Jadi aku ikut MSIB Kampus Merdeka. Awalanya iseng ikutan, terus keterima di perusahaan IT padahal jurusan aku non IT. Basic IT pun cuma paham bates html doang. Jalan sebulan aku masih faham materinya, masih kerjain course walopun ngumpulin selalu telat gegara harus (cont)",2,0,1,0
31,2022-04-25 16:35:46+00:00,https://twitter.com/horanghae___/status/1518629852366000128,horanghae___,"Laporan harian dan mingguan juga, kelas yang hampir tiap hari dengan durasi 2.5 jam, ditengah2 aku bikin skripsi. Gegara itu doang woyy,, yang benerr ajaa.. buat nge reach dan di respon pihak msib juga kyknya hal yang mustahil, harus cus lgsg ke jakarta kali kekantornya",2,0,1,0
32,2022-04-25 09:58:55+00:00,https://twitter.com/yorozouya/status/1518529982284599302,yorozouya,"@JapanMerchFess Aku ada nendo kitashin msib tp boxnya ada damage, dom sby buat harga aku masih bingung jd kalo tertarik bisa dm dulu🥺",0,0,0,0
33,2022-04-25 09:01:41+00:00,https://twitter.com/yorozouya/status/1518515578314850304,yorozouya,"@JapanMerchFess Aku ada nendo kitashin nder dom sby, msib tp box damage. Harganya aku masib ragu jd bole dm dulu nder kalo minat",0,0,0,0
34,2022-04-25 08:38:01+00:00,https://twitter.com/yorozouya/status/1518509622784851968,yorozouya,"@JapanMerchFess Aku jual nendo masih msib tp ada damage di box, bisa dm aku kalau minat ^^",0,0,0,0
35,2022-04-25 07:17:46+00:00,https://twitter.com/seerryyyy/status/1518489426485125128,seerryyyy,"!!WTS!! help rt🙏
Nendoroid Banana Fish 🍌🐟
Both MSIB Condition!

• Nendoroid Ash Lynx 1077
Damage di pojok box, IDR 1,700.000
• Nendoroid Eiji Okumura 1082
Perfect Condition (no damage) IDR 1.820.000

Take all 3.320.000 

Bisa Nego~
Bisa via oren 🧡 dan ijo💚 https://t.co/39V476jsEX",29,31,3,15
36,2022-04-25 05:56:02+00:00,https://twitter.com/ansakanwal7/status/1518468857517780992,ansakanwal7,@Roger_0786 @itsayeshahabib @AsadKharal O bhai tum saray janat msib jai gy.. Lagta hai  Tum log to visa la kr aay huy ho..... Yahan visa taqsem kr rhay jo koun janati hai koun dohzaki hai.. Kuch Allah ka khof karoo..... Khbi quran khul ka phar lo. To ise btain mat kro.... Allah hadayat dia....,1,0,0,0
37,2022-04-24 15:10:41+00:00,https://twitter.com/dikeysluv/status/1518246055548440577,dikeysluv,bakal nemenin gw nyelesein final project MSIB AAAA😭😭,0,0,0,0
38,2022-04-24 12:00:31+00:00,https://twitter.com/HSTodayMag/status/1518198198048903174,HSTodayMag,MSIB Change 5: COVID-19 Safety Requirements in the Maritime Transportation System https://t.co/jjOZvpSKXH #hstoday,0,0,0,0
39,2022-04-24 08:01:18+00:00,https://twitter.com/moonbeamiee_/status/1518137994666196992,moonbeamiee_,@codingfess Kalo mahasiswa apply msib aja,0,0,0,0
40,2022-04-24 01:16:35+00:00,https://twitter.com/sayangmuzan/status/1518036144356700162,sayangmuzan,Selkor tuh emang kadang dapet murce atau emang ngasih harga suka ga ngotak. Untung banget ini dapet under 100rb dua2nya huhu. Ya walau tidak msib. https://t.co/k2AS2mXmaM,0,0,0,0
41,2022-04-23 22:30:01+00:00,https://twitter.com/JapanMerchFess/status/1517994226725793792,JapanMerchFess,!lapakjpwta nendo gojo msib 650k ridi ina yay or nay?,0,0,12,1
42,2022-04-23 20:30:45+00:00,https://twitter.com/cloudeluv/status/1517964214962651136,cloudeluv,"@UNSfess_ Nder aku mau banget, aku ada pengalaman magang MSIB sbg project management officer yg menurutku sih relate sama BusDev",0,0,0,0
43,2022-04-23 09:46:35+00:00,https://twitter.com/Tickaputri_/status/1517802101560479745,Tickaputri_,"@korejinni enak sih kak tpi aki ga suka dibuat es teh karna klo pas di seduh tuh msib ada serbuk""nya hwheheh",0,0,1,0
44,2022-04-22 12:23:17+00:00,https://twitter.com/nofianti_t/status/1517479148507172864,nofianti_t,"Kak magang online di Telkom ngapain aja sih? Penasaran? Let's cekout! ✨
 Download aplikasi dan isi feedback untuk perkembangan project kami kedepannya di:  https://t.co/mWPFQo8dZL

#magangmerdeka #MSIB @kampusmerdeka #MetaverseVR #Metaverse #visualnovel @Gamification https://t.co/brJfokQGXY",0,0,0,0
45,2022-04-21 20:37:30+00:00,https://twitter.com/priarenjana/status/1517241137576419328,priarenjana,@Yaelahmasihaja Msib dong dumzz,0,0,1,0
46,2022-04-21 16:51:40+00:00,https://twitter.com/AnnieDo52640257/status/1517184303821639681,AnnieDo52640257,"MSIB Change 5: COVID-19 Safety Requirements in the Maritime Transportation System: In the interim the Coast Guard will not enforce the directives requiring mask use on public transportation and in transportation hubs.
The post MSIB Change 5: COVID-19 Safety Requirements in th ...",0,0,0,0
47,2022-04-21 05:50:58+00:00,https://twitter.com/Yourwinterbr/status/1517018032966541312,Yourwinterbr,"@IISMAfess Engga, itukan cuma survey, dlu msib aku sambil ketawa"" sm temenku jg lolos"" aja",0,0,0,0
48,2022-04-21 05:18:58+00:00,https://twitter.com/earlofbojong/status/1517009979127242752,earlofbojong,"@manusiaroblox temenku ada yg thn kmrn magang di DPR, lewat MSIB Kampus Merdeka say",1,0,0,0
49,2022-04-20 19:02:06+00:00,https://twitter.com/CapcaTweet/status/1516854742084902915,CapcaTweet,MSIB: COVID-19 Safety Requirements in the Maritime Transportation System: Change-5: https://t.co/XcIU7tTWZH,0,0,0,0
