,date,link,username,tweet,like,retweet,reply,qrt
1329,2022-07-06 11:12:45+00:00,https://twitter.com/collegemenfess/status/1544640488422068224,collegemenfess,normalnya daftar msib itu sampe brp ya (setara peluang keterima)? tia~~  [cm],0,0,2,0
1330,2022-07-06 11:10:46+00:00,https://twitter.com/angelsmark2/status/1544639989627072512,angelsmark2,@collegemenfess Msib??,0,0,0,0
1331,2022-07-06 10:41:52+00:00,https://twitter.com/cacacacakkk/status/1544632719153721347,cacacacakkk,"edan hari ini bugar gilaa
1. pagi ke ftp jalan kaki dr jl agro + naik turun tangga
2. siang acara msib fair (jalan kaki ceritanya)
3. sepedaan pake sepeda ugm 15 menit
4. lari ngejar bus trans gadjah mada
5. diajak badminton kating 18 + karna gornya deket rumah jd jalan kaki",0,0,2,0
1332,2022-07-06 10:27:07+00:00,https://twitter.com/AfiLee25/status/1544629006473252866,AfiLee25,"Adakah yang udah ketrima atau pernah ikut Studi Independen di Kampus Merdeka? Kalo ada boleh laa sharing""😅
#MSIB
#StudiIndependen
#KampusMerdeka",0,0,0,0
1333,2022-07-06 10:14:45+00:00,https://twitter.com/feerietale/status/1544625895406989312,feerietale,dapetin sptjm batch ini ribet bgt musti kolektif seuniv lgsg glad gw udah ikutan msib batch 2 😭,0,0,1,0
1334,2022-07-06 10:14:27+00:00,https://twitter.com/EvaGarcia_Ruiz/status/1544625818688753664,EvaGarcia_Ruiz,"Ayer las estudiantes del #MSIB Máster en Biología Sintética Integrativa organizado por la @UIMP y el 
@CSIC, con participación del @CsicLifehub, finalizaron las prácticas de la rotación del programa de Biocatálisis en el @ICP_CSIC. Congrats! https://t.co/ubYdBg17VS",15,4,1,0
1335,2022-07-06 09:58:58+00:00,https://twitter.com/MahasiswaUMS/status/1544621921534623745,MahasiswaUMS,UMSfess- persiapan buat ikut program MSIB apa aja ya? apa harus ounya sertif lomba dll biar bisa lolos?,1,0,0,0
1336,2022-07-06 09:52:32+00:00,https://twitter.com/UGM_FESS/status/1544620302864621568,UGM_FESS,"halo gais melihat twit ini, aku jadi bertanya2 apakah semua anak yg daftar MSIB bakalan diterima? atau bakalan ada yg ketolak? ugm_fess

https://t.co/JZYEXs09X7",0,0,1,0
1337,2022-07-06 09:38:36+00:00,https://twitter.com/UGM_FESS/status/1544616797474738176,UGM_FESS,Magang MSIB ada seleksinya beneran? Atau formalitas? ugm_fess,0,0,2,1
1338,2022-07-06 09:33:19+00:00,https://twitter.com/noleerppp/status/1544615467893293056,noleerppp,"@collegemenfess maaf oot, kl kita dari jurusan pendidikan atau keguruan kira kira efisien ga ikut msib di semt 5? Thx",2,0,0,0
1339,2022-07-06 09:28:45+00:00,https://twitter.com/unnesmenfess/status/1544614316846231552,unnesmenfess,"-ness Ada yang ikut MSIB atau Kampus Mengajar ngga? Itu kan nanti kita ga di Unnes, nah mau ngga kos bareng aku di Unnes, ga ditempatin kos nya cuma buat naruh barang-barang aja dan untuk kalau misal sewaktu-waktu ada perlu ke Unnes",2,0,1,0
1340,2022-07-06 09:20:56+00:00,https://twitter.com/UGM_FESS/status/1544612351252791297,UGM_FESS,Gais mahasiswa semester 7 masih bisa daftar MSIB nggak? ugm_fess,1,0,0,0
1341,2022-07-06 08:53:58+00:00,https://twitter.com/collegemenfess/status/1544605561949265920,collegemenfess,[cm] ada gak sih mahasiswa kupu-kupu yang lolos MSIB?,1,0,3,0
1342,2022-07-06 08:39:13+00:00,https://twitter.com/ipb_menfess/status/1544601853086044160,ipb_menfess,Punten kaka kaka pernah atau lagi apply magang di msib kampus merdeka bole tanya2 ga? Makasih,5,0,1,0
1343,2022-07-06 08:33:09+00:00,https://twitter.com/collegemenfess/status/1544600325012611073,collegemenfess,[cm] msib yg smt skrng ini emg cuma sedikit/pada blm buka pendaftaran karena batch sebelumnya blm beres ya??,0,0,0,0
1344,2022-07-06 08:04:24+00:00,https://twitter.com/dpkka_unair/status/1544593091973095424,dpkka_unair,"@airlanggafess Coba scroll di IG kami @dpkka_unair ya kaak, sudah ada panduan lengkapnya nih soal MSIB ✨",3,0,0,0
1345,2022-07-06 07:24:29+00:00,https://twitter.com/collegemenfess/status/1544583046879657984,collegemenfess,"[cm] guys mau nanya dong yg daftar msib, berkas yg ada pake materai itu boleh pake e-materai gak yaa? makasiii sblmnyaa",0,0,0,0
1346,2022-07-06 07:10:04+00:00,https://twitter.com/UNYmfs/status/1544579414805327872,UNYmfs,"/uny no salty, ada yang bisa jelasin soal MSIB nggak ya bingung banget mau ikut apa engga☹️ fyi sender semester 5",0,0,2,0
1347,2022-07-06 07:00:39+00:00,https://twitter.com/collegemenfess/status/1544577045669318658,collegemenfess,[cm] Kaaakkkkkkk kalau daftar program MSIB di profil ngga melengkapi NISN atau ga verif itu tetap bisa engga ya? Di aku NISNnya engga verif :(((( TIA kakakkk yang udah jawab :))))),2,0,0,0
1348,2022-07-06 06:58:20+00:00,https://twitter.com/nuggetrebuz/status/1544576462321119232,nuggetrebuz,"@UPIfess Satu aja, keterangannya untuk mengikuti MSIB, mintanya ke fakultas",0,0,0,0
1349,2022-07-06 06:57:44+00:00,https://twitter.com/undipmenfess/status/1544576313088159744,undipmenfess,-dips! Pengen ikut msib tapi kalo magangnya wfo ternyata undip kuliah oflen gimana ya ges ya?,1,0,4,0
1350,2022-07-06 06:46:04+00:00,https://twitter.com/eleldongie/status/1544573377473458176,eleldongie,@fallforheejake MSIB kak job fair🥲,0,0,0,0
1351,2022-07-06 06:44:26+00:00,https://twitter.com/collegemenfess/status/1544572967111499776,collegemenfess,"[cm] gais mau nanya dong, program msib ini apakah diadakan lagi untuk semester depan ya? atau hanya di semester ganjil ini aja tersedianya? makasih gais",0,0,1,0
1352,2022-07-06 06:40:04+00:00,https://twitter.com/UNYmfs/status/1544571867318865921,UNYmfs,/UNY yang ikut msib tetap isi krs engga?,0,0,1,0
1353,2022-07-06 06:30:04+00:00,https://twitter.com/siapahayoooo000/status/1544569349934968832,siapahayoooo000,"Mau ikut msib tapi sekarang rata"" programnya wfo atau hybrid yg mesti sekali"" ke perusahaannya. Tapi ada isu kuliah oflen. Pengen ikut msib tapi pas udah keterima eh ternyata kuliah oflen gmn coba :) 
SK kepastian kuliah onlen/oflen jg belom muncul pula",0,0,0,0
1354,2022-07-06 06:20:37+00:00,https://twitter.com/collegemenfess/status/1544566973559816193,collegemenfess,[cm] msib bisa lintas jurusan ga ya? aku dari kesehatan trus jarang nemu buat rumpun kesehatan,0,0,1,0
1355,2022-07-06 06:08:01+00:00,https://twitter.com/_pln_id/status/1544563802896642048,_pln_id,"Diperiode ini, PLN membuka lebih dari 300 lowongan magang pada lebih dari 50 posisi di seluruh Unit Kerja dan Anak Perusahaan PLN. 
Nah, tertarik kan? So, let join Us!

@magangmerdeka
@KampusMerdekaRI 

#PLNGroupInternshipProgram #MSIB #KampusMerdeka #MagangMerdeka https://t.co/Ry7U1ucBAs",14,3,1,0
1356,2022-07-06 06:07:58+00:00,https://twitter.com/_pln_id/status/1544563789307056132,_pln_id,"Hi PLNers, Semangat Pagi!
Pagi! Pagi! Pagi!

Bersinergi dengan Kemendikbudristek RI, PLN Grup membuka peluang magang bersertifikat kampus merdeka lho.

#PLNGroupInternshipProgram #MSIB #KampusMerdeka #MagangMerdeka #MerdekakanPeluang #MerdekaBelajar #MagangBersertifikat https://t.co/Fxedn7eHRw",30,7,3,1
